Timestamp (PST) DS	Station Abbrev. DS	"NWIS Station Latitude (Decimal Degrees, NAD83)"	"NWIS Station Longitude (Decimal Degrees, NAD83)"	Division DS	Genus DS	Species DS	Tally DS	Density (cells/L) DS	Biovolume (um3/L) DS	Notes DS
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Nitzschia	Nitzschia spp.	16	137	22792.73	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Rhoicosphenia	Rhoicosphenia abbreviata	2	17	4031.84	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Chlorophyta	Chlamydomonas	Chlamydomonas sp.	1	9	4927.80	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Planothidium	Planothidium sp.	1	7	1334.96	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Encyonema	Encyonema sp.	2	17	3697.45	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Epithemia	Epithemia sorex	2	17	7016.29	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Cryptophyta	Plagioselmis	Plagioselmis prolonga	2	17	3440.50	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Amphora	Amphora sp.	2	15	479.44	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Melosira	Melosira sp.	3	26	174659.15	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Nitzschia	Nitzschia inconspicua	10	86	1540.05	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Ulnaria	Ulnaria sp.	1	9	83432.13	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Navicula	Navicula sp.	2	15	5339.85	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Gomphoneis	Gomphoneis sp.	1	9	38688.47	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Navicula	Navicula capitatoradiata	2	17	20427.97	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Achnanthidium	Achnanthidium minutissimum	5	43	1478.34	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Cyclotella	Cyclotella spp.	18	154	13063.15	Cannot meet tally in 50 fields.
9/10/2019 10:45	HOOD	38.36796663	-121.5213432	Bacillariophyta	Cymbella	Cymbella cf. affinis	1	9	3080.50	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Cyanobacteria	Eucapsis	Eucapsis microscopica	108	1540	587.84	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Navicula	Navicula sp.	1	14	2351.90	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Staurosirella	Staurosirella leptostauron	1	7	8899.75	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Fragilaria	Fragilaria sp.	1	14	4367.82	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Navicula	Navicula spp.	4	34	7660.49	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Cryptophyta	Plagioselmis	Plagioselmis prolonga	1	14	3106.01	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Cyanobacteria	Cylindrospermopsis	cf. Cylindrospermopsis sp.	9	128	2015.92	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Planothidium	Planothidium frequentissimum	2	29	5241.39	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Navicula	Navicula tripunctata	1	9	10213.99	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Chlorophyta	Drepanochloris	Drepanochloris nannoselene	3	26	151.19	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Ochrophyta	Pseudokephyrion	Pseudokephyrion sp.	3	43	2015.92	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Stephanodiscus	cf. Stephanodiscus sp.	14	120	18062.63	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Chlorophyta	Chlorella	cf. Chlorella sp.	2	29	119.46	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Euglenophyta	Trachelomonas	Trachelomonas sp.	1	9	4587.33	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Sellaphora	Sellaphora sp.	1	14	10694.79	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Cyanobacteria	Planktolyngbya	Planktolyngbya sp.	9	65	12.84	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Staurosira	Staurosira venter	4	57	1612.73	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Thalassiosira	cf. Thalassiosira spp.	14	200	2822.29	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Diatoma	Diatoma sp.	1	7	15574.57	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Achnanthidium	Achnanthidium sp.	1	9	1713.53	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Achnanthidium	Achnanthidium minutissimum	7	60	2069.68	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Cyanobacteria	Limnothrix	cf. Limnothrix sp.	16	228	2150.31	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Cymbella	Cymbella sp.	2	15	4843.16	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Cyanobacteria	Dolichospermum	cf. Dolichospermum sp.	19	138	1445.26	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Chlorophyta	Scenedesmus	Scenedesmus sp.	4	34	215.03	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Amphora	Amphora sp.	6	86	1711.36	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Chlorophyta	Scenedesmus	Scenedesmus sp.	8	97	4563.98	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Gomphonema	Gomphonema spp.	5	43	12623.94	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Navicula	Navicula capitatoradiata	1	14	17919.27	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Cocconeis	Cocconeis sp.	9	77	24674.84	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Rhoicosphenia	Rhoicosphenia abbreviata	1	9	2280.61	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Nitzschia	Nitzschia inconspicua	9	77	2310.07	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Nitzschia	Nitzschia dissipata	2	29	4748.49	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Reimeria	Reimeria sinuata	1	7	667.48	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Skeletonema	cf. Skeletonema sp.	4	29	9127.95	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Cyanobacteria	Planktolyngbya	Planktolyngbya sp.	6	86	108.86	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Nitzschia	Nitzschia dissipata	1	9	1155.04	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Encyonema	Encyonema silesiacum	3	22	5230.32	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Pseudostaurosira	Pseudostaurosira brevistriata	17	123	15129.58	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Cymbella	Cymbella sp.	1	14	4753.86	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Ulnaria	Ulnaria sp.	4	34	60477.55	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Ulnaria	Ulnaria ulna	3	26	857974.78	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Staurosira	Staurosira construens	10	86	13103.47	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Rhoicosphenia	Rhoicosphenia abbreviata	1	14	2015.92	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Chlorophyta	Drepanochloris	Drepanochloris nannoselene	7	100	1190.65	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Staurosira	Staurosira venter	8	68	10751.56	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Chlorophyta	Chlorella	Chlorella sp.	1	9	120.96	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Fragilaria	Fragilaria tenera	1	7	1463.33	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Craticula	Craticula sp.	1	14	1847.93	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Fragilaria	Fragilaria vaucheriae	1	14	6719.73	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Nitzschia	Nitzschia spp.	26	222	14014.45	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Nitzschia	Nitzschia inconspicua	11	157	2352.85	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Achnanthidium	Achnanthidium spp.	5	71	2687.89	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Melosira	Melosira sp.	5	71	128738.78	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Cyclotella	Cyclotella sp.	3	26	6450.94	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Thalassiosira	Thalassiosira spp.	7	100	15052.19	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Cocconeis	Cocconeis sp.	8	114	50263.56	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Melosira	Melosira sp.	3	26	204897.93	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Synedra	cf. Synedra sp.	2	29	28827.63	Cannot meet tally in 50 fields.
9/10/2019 9:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Epithemia	Epithemia sorex	1	7	4928.49	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Epithemia	Epithemia sorex	1	12	7063.46	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Nitzschia	Nitzschia spp.	29	414	46522.32	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Achnanthidium	Achnanthidium minutissimum	7	100	3449.46	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Pseudostaurosira	Pseudostaurosira sp.	11	157	43118.25	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Encyonema	Encyonema sp.	1	14	399.32	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Ochrophyta	Chrysococcus	Chrysococcus sp.	1	14	2150.31	Cannot meet tally in 50 fields.
9/12/2019 14:45	FPT	38.45601954	-121.5013437	Bacillariophyta	Reimeria	Reimeria sinuata	2	29	2822.29	Cannot meet tally in 50 fields.
