Timestamp (PST) DS	Station ID DS	Station Abbrev. DS	BGC ID DS	Chla (ug/L) DS	Chla Rmk DS	Pheophytin (ug/L) DS	5 micron Chla (ug/L) DS	5 micron Chla Rmk DS	5 micron Pheophytin (ug/L) DS	5 micron Pheophytin Rmk DS	NH4 (mg-N/L) DS lab reported	NH4 Rmk DS	NO2 (mg-N/L) DS lab reported	NO2 Rmk DS	NO2 + NO3 (mg-N/L) DS lab reported	NO2 + NO3 Rmk DS	PO4 (mg-P/L) DS lab reported	PO4 Rmk DS	TDN (mg-N/L) DS lab reported	TDN Rmk DS	TDP (mg-P/L) DS lab reported	TDP Rmk DS	NH4 (uM) DS	NO2 (uM) DS	NO2 + NO3 (uM) DS	PO4 (uM) DS	TDN (uM) DS	TDP (uM) DS	estDIN (uM) DS	estDON (uM) DS	PC (mg-C/L) DS lab reported	PC Rmk DS	PN (mg-N/L) DS lab reported	PN Rmk DS	SS mass recovered (g) DS	SSC (mg/L) DS	SSC Rmk DS	DOC (mg-C/L) DS	DOC Rmk DS	Peak fDOM (RU) DS	Peak fDOM Rmk DS	A254 (AU/cm) DS	A254 Rmk DS	A280 (AU/cm) DS	A280 Rmk DS	A370 (AU/cm) DS	A370 Rmk DS	A412 (AU/cm) DS	A412 Rmk DS	A440 (AU/cm) DS	A440 Rmk DS	Sag 275-295 nm DS	Sag 290-350 nm DS	Sag 350-400 nm DS	Sag 412-676 nm DS	Sag 412-676 nm Rmk DS	Peak A (RU) DS	Peak A Rmk DS	Peak B (RU) DS	Peak B Rmk DS	Peak C (RU) DS	Peak C Rmk DS	Peak D (RU) DS	Peak D Rmk DS	Peak M (RU) DS	Peak M Rmk DS	Peak N (RU) DS	Peak N Rmk DS	Peak T (RU) DS	Peak T Rmk DS	FI DS	HIX DS	HIX Rmk DS	Water Temp (deg. C) (EXO) DS	Sp Cond (uS/cm) (EXO) DS	Salinity (PSU) (EXO) DS	pH (EXO) DS	DO (mg/L) (EXO) DS	DO (%sat) (EXO) DS	Turb (FNU) (EXO) DS	fCHL (ug/L) (EXO) DS	fDOM (QSU) (EXO) DS
05/17/2023 13:08	5/17/2023-46	46	BGC009542	NA	NA	NA	NA	NA	NA	NA	0.017	E	0.0010	E	0.0938	NA	0.0309	NA	NA	NA	NA	NA	1.21	0.07	6.70	1.00	NA	NA	7.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/17/2023 13:40	5/17/2023-47	47	BGC009543	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.0013	E	0.184	NA	0.0213	NA	NA	NA	NA	NA	0.86	0.09	13.14	0.69	NA	NA	14.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/17/2023 14:00	5/17/2023-48	48	BGC009544	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.0012	E	0.187	NA	0.0230	NA	NA	NA	NA	NA	0.86	0.09	13.37	0.74	NA	NA	14.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/17/2023 14:16	5/17/2023-49	49	BGC009545	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.0012	E	0.185	NA	0.0249	NA	NA	NA	NA	NA	0.79	0.09	13.24	0.80	NA	NA	14.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/17/2023 14:21	5/17/2023-50	50	BGC009546	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.0011	E	0.198	NA	0.0224	NA	NA	NA	NA	NA	0.86	0.08	14.10	0.72	NA	NA	15.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/17/2023 14:27	5/17/2023-51	51	BGC009547	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.0015	E	0.198	NA	0.0225	NA	NA	NA	NA	NA	0.79	0.11	14.11	0.73	NA	NA	15.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/17/2023 14:32	5/17/2023-52	52	BGC009548	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0011	E	0.133	NA	0.0207	NA	NA	NA	NA	NA	0.32	0.08	9.50	0.67	NA	NA	9.90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/17/2023 14:39	5/17/2023-53	53	BGC009549	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0013	E	0.197	NA	0.0216	NA	NA	NA	NA	NA	0.71	0.09	14.09	0.70	NA	NA	14.90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/17/2023 14:43	381330121332401	WGC	BGC009550	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.0018	E	0.210	NA	0.0253	NA	0.29	NA	0.0247	NA	0.93	0.13	14.99	0.82	20.70	0.80	16.05	4.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 07:26	11455420	RIOV	BGC009569	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.0016	E	0.258	NA	0.0152	NA	0.40	NA	0.0200	NA	0.86	0.11	18.42	0.49	28.56	0.65	19.39	9.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 07:35	5/18/2023-01	01	BGC009570	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.0012	E	0.153	NA	0.0184	NA	NA	NA	NA	NA	0.86	0.09	10.90	0.59	NA	NA	11.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 07:48	5/18/2023-02	02	BGC009571	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0010	E	0.137	NA	0.0121	NA	NA	NA	NA	NA	0.32	0.07	9.80	0.39	NA	NA	10.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 07:52	5/18/2023-03	03	BGC009572	NA	NA	NA	NA	NA	NA	NA	0.044	NA	0.0041	NA	0.171	NA	0.0130	NA	NA	NA	NA	NA	3.14	0.29	12.20	0.42	NA	NA	15.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 07:57	5/18/2023-04	04	BGC009573	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0012	E	0.169	NA	0.0108	NA	NA	NA	NA	NA	0.71	0.09	12.07	0.35	NA	NA	12.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 08:02	5/18/2023-05	05	BGC009574	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0009	<	0.148	NA	0.0103	NA	NA	NA	NA	NA	0.71	0.03	10.59	0.33	NA	NA	11.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 08:07	3.8133E+14	WGC	BGC009561	3.42	NA	1.64	2.75	NA	1.08	NA	0.011	E	0.0012	E	0.166	NA	0.0115	NA	0.23	NA	0.0113	NA	0.79	0.09	11.85	0.37	16.42	0.36	12.72	3.70	0.0633	<	0.0263	<	NA	NA	NA	1.5	NA	0.105	NA	0.036	NA	0.0260	NA	0.0050	E	0.0026	E	0.0020	E	0.0182	0.0190	0.0179	0.0087	NA	0.2856	NA	0.0740	NA	0.155	NA	0.0578	NA	0.1466	NA	0.1004	NA	0.0768	NA	1.579	0.8492	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 08:25	5/18/2023-06	06	BGC009575	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0009	<	0.125	NA	0.0109	NA	NA	NA	NA	NA	0.71	0.03	8.93	0.35	NA	NA	9.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 08:36	5/18/2023-07	07	BGC009576	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0011	E	0.137	NA	0.0109	NA	NA	NA	NA	NA	0.71	0.08	9.76	0.35	NA	NA	10.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 09:04	5/18/2023-08	08	BGC009577	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0012	E	0.148	NA	0.0113	NA	NA	NA	NA	NA	0.71	0.09	10.59	0.36	NA	NA	11.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 09:10	5/18/2023-09	09	BGC009578	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0010	E	0.130	NA	0.0098	E	NA	NA	NA	NA	0.32	0.07	9.29	0.32	NA	NA	9.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 09:15	5/18/2023-10	10	BGC009579	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0009	<	0.107	NA	0.0114	NA	NA	NA	NA	NA	0.71	0.03	7.67	0.37	NA	NA	8.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 09:21	5/18/2023-11	11	BGC009580	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0009	<	0.113	NA	0.0099	E	NA	NA	NA	NA	0.71	0.03	8.05	0.32	NA	NA	8.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 09:26	5/18/2023-12	12	BGC009581	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.0011	E	0.184	NA	0.0121	NA	NA	NA	NA	NA	0.79	0.08	13.16	0.39	NA	NA	14.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 09:30	382205121311300	HOOD	BGC009564	3.13	NA	1.44	2.05	NA	0.79	NA	0.026	E	0.0060	NA	0.154	NA	0.0126	NA	0.30	NA	0.0142	NA	1.86	0.43	10.99	0.41	21.42	0.46	13.28	8.14	0.503	NA	0.0652	E	NA	NA	NA	1.5	NA	0.110	NA	0.038	NA	0.0271	NA	0.0053	E	0.0027	E	0.0022	E	0.0180	0.0187	0.0175	0.0085	NA	0.2859	NA	0.0838	NA	0.158	NA	0.0622	NA	0.1550	NA	0.1000	NA	0.0884	NA	1.654	0.8445	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 09:51	5/18/2023-13	13	BGC009582	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0010	E	0.152	NA	0.0114	NA	NA	NA	NA	NA	0.71	0.07	10.84	0.37	NA	NA	11.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 09:56	5/18/2023-14	14	BGC009583	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0010	E	0.136	NA	0.0114	NA	NA	NA	NA	NA	0.71	0.07	9.67	0.37	NA	NA	10.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 10:01	5/18/2023-15	15	BGC009584	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0009	<	0.117	NA	0.0107	NA	NA	NA	NA	NA	0.32	0.03	8.33	0.35	NA	NA	8.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 10:20	11447650	FPT	BGC009565	3.16	NA	1.41	2.38	NA	0.82	NA	0.009	<	0.0011	E	0.124	NA	0.0091	E	0.16	NA	0.0113	NA	0.32	0.08	8.85	0.29	11.42	0.36	9.25	2.17	0.483	NA	0.0627	E	NA	NA	NA	1.5	NA	0.105	NA	0.037	NA	0.0265	NA	0.0051	E	0.0024	E	0.0020	E	0.0185	0.0194	0.0181	0.0087	NA	0.2714	NA	0.1597	NA	0.153	NA	0.0576	NA	0.1492	NA	0.1010	NA	0.0740	NA	1.541	0.8377	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 12:00	11447650	FPT	BGC009567	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.0024	E	0.138	NA	0.0088	E	0.24	NA	0.0120	NA	1.00	0.17	9.85	0.28	17.13	0.39	11.02	6.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 12:12	5/18/2023-16	16	BGC009585	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0009	<	0.110	NA	0.0075	E	NA	NA	NA	NA	0.32	0.03	7.84	0.24	NA	NA	8.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 12:17	5/18/2023-17	17	BGC009586	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0009	<	0.0971	NA	0.0069	E	NA	NA	NA	NA	0.71	0.03	6.93	0.22	NA	NA	7.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 12:23	5/18/2023-18	18	BGC009587	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0012	E	0.137	NA	0.0078	E	NA	NA	NA	NA	0.71	0.09	9.79	0.25	NA	NA	10.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 12:28	5/18/2023-19	19	BGC009588	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0010	E	0.105	NA	0.0073	E	NA	NA	NA	NA	0.71	0.07	7.50	0.24	NA	NA	8.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 12:42	5/18/2023-20	20	BGC009589	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0009	<	0.0675	NA	0.0071	E	NA	NA	NA	NA	0.32	0.03	4.82	0.23	NA	NA	5.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
05/18/2023 12:47	11447540	WSPIER	BGC009568	NA	NA	NA	NA	NA	NA	NA	0.010	E	0.0013	E	0.139	NA	0.0089	E	0.17	NA	0.0077	NA	0.71	0.09	9.92	0.29	12.14	0.25	10.73	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/17/2023 07:17	380931121410501	RVB	BGC010774	NA	NA	NA	NA	NA	NA	NA	0.024	E	0.0021	E	0.155	NA	0.0165	NA	0.60	NA	0.0450	NA	1.71	0.15	11.07	0.53	42.83	1.45	12.93	29.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/17/2023 07:25	7/17/2023-01	01	BGC010799	NA	NA	NA	NA	NA	NA	NA	0.018	E	0.0011	E	0.0924	NA	0.0292	NA	NA	NA	NA	NA	1.29	0.08	6.60	0.94	NA	NA	7.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/17/2023 07:33	7/17/2023-02	02	BGC010800	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0048	NA	0.117	NA	0.0348	NA	NA	NA	NA	NA	0.32	0.34	8.32	1.12	NA	NA	8.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/17/2023 07:41	11455485	TOL	BGC010758	3.46	NA	2.90	1.83	NA	1.63	NA	0.012	E	0.0018	E	0.112	NA	0.0386	NA	0.26	NA	0.0419	NA	0.86	0.13	8.00	1.25	18.56	1.35	8.98	9.58	0.661	NA	0.0960	NA	0.0040	20.0	NA	2.4	NA	0.169	NA	0.060	NA	0.0431	NA	0.0080	NA	0.0034	E	0.0021	E	0.0185	0.0187	0.0199	0.0186	NA	0.4280	NA	0.2035	NA	0.243	NA	0.0998	NA	0.2507	NA	0.1861	NA	0.1257	NA	1.536	0.8080	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/17/2023 07:58	7/17/2023-03	03	BGC010801	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0014	E	0.0955	NA	0.0485	NA	NA	NA	NA	NA	0.32	0.10	6.82	1.57	NA	NA	7.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/17/2023 08:03	7/17/2023-04	04	BGC010802	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0017	E	0.0727	NA	0.0508	NA	NA	NA	NA	NA	0.32	0.12	5.19	1.64	NA	NA	5.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/17/2023 08:05	7/17/2023-05	05	BGC010803	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.0018	E	0.0647	NA	0.0501	NA	NA	NA	NA	NA	0.79	0.13	4.62	1.62	NA	NA	5.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/17/2023 08:07	7/17/2023-06	06	BGC010804	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.0019	E	0.0739	NA	0.0581	NA	NA	NA	NA	NA	1.00	0.14	5.28	1.88	NA	NA	6.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/17/2023 08:19	7/17/2023-07	07	BGC010805	NA	NA	NA	NA	NA	NA	NA	0.024	E	0.0017	E	0.0703	NA	0.0511	NA	NA	NA	NA	NA	1.71	0.12	5.02	1.65	NA	NA	6.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/17/2023 08:22	7/17/2023-08	08	BGC010806	NA	NA	NA	NA	NA	NA	NA	0.028	NA	0.0017	E	0.0688	NA	0.0498	NA	NA	NA	NA	NA	2.00	0.12	4.91	1.61	NA	NA	7.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
07/17/2023 08:26	7/17/2023-09	09	BGC010807	NA	NA	NA	NA	NA	NA	NA	0.017	E	0.0016	E	0.0784	NA	0.0577	NA	NA	NA	NA	NA	1.21	0.11	5.60	1.86	NA	NA	6.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
